gift_certificate_id,order_id,price,quantity
5560,857,18083013,2
8169,469,72871294,3
1021,274,95356649,11
7675,465,70155926,14
6910,440,96414246,6
5914,530,58996592,2
6839,716,61687255,4
133,344,17790289,5
1851,534,516247,4
2115,130,54666651,1
4535,932,41134438,6
9391,951,54968451,9
7858,664,31746320,6
3291,451,15270329,1
2674,63,42399900,2
8523,473,13895656,11
955,620,59899091,4
4599,422,74293610,8
8937,928,97208453,10
1189,176,17884753,11
1662,983,46995804,5
264,755,452084,11
3810,979,1239598,3
7056,446,18301854,14
7938,653,31856000,5
3522,316,17392865,6
9211,756,52908300,6
4789,494,90696402,2
8840,691,93484097,13
30,789,73179131,5
6154,865,85289059,7
4094,594,85587520,7
7458,991,86480576,7
8573,859,38058330,12
8091,106,42806646,4
2261,604,25506093,13
725,920,26466493,1
5108,314,97755756,1
9213,978,70383758,7
4629,693,95470337,5
9001,81,65452430,7
6293,441,23413996,1
3107,85,6016213,13
3617,461,11434647,1
6099,966,40812370,7
3296,841,93728962,7
141,860,54428724,13
1558,893,38747229,2
1512,102,37026311,3
9496,767,25762924,9
6867,241,70370628,6
2536,81,64238973,7
8638,692,87727624,7
2853,466,99724430,1
1438,223,47338570,11
8970,355,86859730,6
6970,944,74589450,4
912,969,6151816,12
7083,777,80169824,2
1379,511,17846691,14
2184,85,1533784,7
162,890,83044330,10
1040,312,131114,11
2943,489,73408855,5
3717,287,72935559,5
3346,382,36883013,13
6311,35,78857388,8
6645,908,92079165,9
441,540,55019324,12
3396,406,40116031,12
1140,61,15651737,11
9680,334,54796300,4
430,470,71763640,12
7816,869,59893992,12
7155,121,83200823,14
1020,322,2040208,3
3909,369,68319533,11
9389,921,99216635,14
8852,922,19513691,4
2254,589,92650778,5
4871,569,46532570,3
1903,70,85116340,3
9409,714,9721419,4
5734,420,70447333,12
406,960,38861888,9
6511,793,28037335,2
4777,751,96609445,13
6742,325,61103724,2
1943,535,49401863,8
8568,825,576475,5
5174,509,81350445,4
8241,773,39277503,7
2185,403,23308545,4
2008,327,64569267,10
2890,344,71690727,7
1034,992,50048914,9
1028,971,2449799,1
9260,172,93495075,4
9547,68,8207709,2
9800,56,29736774,10
3586,501,64024103,4
923,346,92541380,13
8895,800,24373023,8
1089,567,21812607,8
81,198,12241538,12
7488,355,53914127,1
4684,19,31021533,2
2450,503,71349522,4
465,13,8024151,9
3523,230,52339582,11
457,158,14875536,2
9280,422,10593837,6
8490,557,13457918,11
9328,444,95551901,1
9617,594,80249807,2
359,792,62229551,6
870,11,46666378,2
4867,616,17266628,11
6745,366,80744447,9
2058,414,11855037,1
9123,922,28451328,10
3685,931,30087597,9
571,77,64067775,11
4271,450,72071117,4
5349,762,3857376,13
9552,10,90116836,4
3845,356,10765235,8
6368,364,79835532,8
4751,756,16156959,2
5073,934,1790774,3
7091,864,3931501,6
9750,414,35128614,4
6451,554,5669330,7
3750,201,9129371,13
213,52,30329392,1
8237,734,96533185,10
2778,93,28357076,10
2879,607,74645847,9
7444,883,20889197,2
9703,491,25833181,14
49,882,92192182,2
3072,355,17318265,4
6647,259,9227511,7
6312,6,33194664,14
8991,346,13275799,13
1305,680,93712298,1
8072,456,69899187,7
9916,1,93244395,8
7928,333,745316,14
8119,882,38592131,13
9193,10,642048,1
5149,290,96923752,11
5510,234,19151784,9
3579,376,84000511,5
9455,884,27599451,12
6559,681,28295052,10
3264,562,66334856,5
9981,391,16336179,1
9602,210,96320661,2
6737,908,52295155,8
4870,960,94109015,11
8090,309,17270154,6
4928,683,99556616,13
6061,535,26689721,4
7260,342,70269434,14
6269,671,74074657,3
703,175,66383064,3
4126,718,65098286,1
3611,759,36393190,10
7400,525,85502905,1
3890,247,80556227,5
3953,236,41086591,6
9430,725,39539428,5
2054,570,88997689,12
2194,781,68778522,9
6445,25,442057,11
318,958,56681666,12
1711,571,49818478,3
4873,684,56425880,6
8653,425,76479853,12
7636,239,20494194,10
3232,320,83210415,12
8691,548,47642980,14
8371,221,37353375,6
2419,32,28364432,7
6686,564,25425704,6
2268,195,84414846,8
55,509,95086165,12
162,853,87096166,6
8198,317,45111149,10
1260,775,97796203,9
947,539,36398033,4
3111,200,13869873,12
1417,328,16612956,3
9842,833,46078378,2
4754,312,78593365,6
5969,682,94285193,14
3495,967,54445760,13
5802,571,31119593,13
5858,631,27728417,10
8303,577,20958346,12
3707,117,65231137,10
6869,671,42170455,14
8560,322,23679057,12
9895,618,2635772,6
5963,380,91736166,5
6555,214,25381811,8
165,273,61400335,5
5557,773,29860541,13
1019,980,98906282,7
301,255,29725207,10
5458,558,6905304,4
3347,497,90370462,14
6046,865,9137579,7
6599,866,14989162,3
8630,82,67218374,6
572,69,43107432,2
237,339,71278273,1
6291,546,38215842,5
826,239,79771340,2
1446,995,23560394,8
3692,646,74865726,10
6817,848,23815167,4
8306,832,61700904,14
5821,883,62122707,7
1266,986,23434879,14
7838,894,33844569,1
4829,749,36784955,6
683,52,1250725,13
8464,153,4474656,6
3198,740,40118510,3
1006,477,17840769,12
9293,434,75994861,3
6178,320,97129385,3
7615,240,73599980,7
3080,690,20781271,14
4803,817,16749656,11
8195,750,10160260,7
8385,211,15767532,6
5849,59,89542472,5
7163,541,12903012,1
9893,169,80315258,11
808,854,10568435,9
4164,570,10277782,9
5326,469,69513886,4
3095,400,97767118,3
3325,330,36076152,6
1626,585,57348396,10
3442,429,75823383,11
5613,159,94299709,5
141,420,69788453,14
6441,495,1333582,4
1078,528,85362829,2
3638,612,99734372,5
5636,949,71625272,10
8078,396,58542221,7
2806,403,26259738,14
8120,336,6812671,6
5258,383,26926496,13
7019,13,53534146,12
3169,93,29956432,9
7314,457,33885412,11
4318,442,20305968,9
4428,284,50398570,9
8340,203,68482065,4
2322,27,45632979,11
4601,480,59036018,14
3428,108,61455207,8
4142,878,34225216,11
963,951,76416009,12
643,530,55537739,6
1331,456,93072930,4
8793,651,5596956,7
3275,294,60552005,5
6361,528,17423840,4
8669,359,38928135,5
8272,652,19753934,8
9415,788,52189215,13
4381,861,17684400,10
4708,87,63856598,1
5494,349,10100420,10
514,115,22391831,2
2730,52,7923119,8
7768,513,95629465,10
1412,231,54303085,7
2589,367,30036524,2
1292,173,6156244,7
1175,903,82001938,8
8893,171,70198754,8
2575,697,27314083,10
4278,78,29124555,13
7094,953,10615879,13
9052,471,56051281,4
5431,158,74490771,3
481,11,56258786,13
534,758,249916,6
2315,529,67897056,9
8108,438,44829157,7
9577,830,5355704,3
753,410,38132963,3
669,137,56061968,10
3433,580,695397,11
4256,519,47052253,4
1350,395,65899032,10
751,922,65865281,3
2746,500,11449093,7
228,117,28213935,10
1037,564,10768214,9
6289,387,81154765,13
1974,356,2591875,10
5223,946,18074867,5
9672,201,30875752,8
1718,384,10612564,3
7516,201,90107249,8
218,93,62354736,4
2980,295,62849617,13
4114,832,61826836,11
5832,742,47233314,11
8961,8,65794002,5
3191,822,50032185,12
8080,719,54062659,11
4576,954,88618747,6
4859,245,89529862,2
7326,799,35331250,4
3183,319,88032865,2
5828,561,97975355,7
9114,387,25707376,11
5432,573,24792601,3
5928,802,41839699,9
7540,908,40435968,7
9465,191,26210632,5
8466,368,98634885,2
6540,430,944719,1
9424,366,23888682,4
7394,111,80838739,1
6974,142,88461375,13
9966,696,51156173,14
3811,774,47368118,6
9144,423,18792964,6
2987,641,58317788,8
4008,161,9024063,2
5639,248,25657786,4
5629,171,83942441,10
1003,334,75949073,12
3059,350,34205356,3
8564,56,71560998,13
9566,600,8576082,8
1779,846,94862385,2
5276,265,66955947,8
517,771,34869511,11
4397,285,36781499,3
9350,830,30942951,9
6639,383,8650758,14
2990,433,68702709,5
4448,211,15630630,14
1620,737,4900509,11
2225,741,11550572,12
6644,223,75294041,8
9,593,71062186,9
6877,506,94450005,2
2904,505,85508401,12
7600,999,79930525,2
5779,324,9221305,12
6154,385,58700755,10
2357,651,98747417,3
7150,474,91608102,7
6304,552,94827725,10
7222,116,65747239,14
2662,31,67375833,10
8824,255,95640246,4
9417,21,25744005,5
1303,912,91874379,9
62,9,33616775,1
5182,750,41104985,12
5892,414,16424747,3
513,94,37258293,7
6668,153,57480461,9
7108,930,81966748,14
6950,764,25217280,10
2167,576,31118184,11
6336,332,69979657,10
7790,621,42095931,8
6192,857,6748930,7
902,748,17176197,12
6481,794,67325258,14
3372,334,90541503,2
1888,355,34139021,11
4984,717,59958315,1
1025,446,57404178,11
3936,659,68361041,1
7321,60,96598550,12
8628,351,89109787,14
5927,404,4620528,6
9027,334,38127715,5
4266,624,52494236,6
2797,667,1727978,13
2580,55,36639243,10
1747,453,45478999,14
1112,627,24508595,4
3676,53,21292090,12
4638,395,16095898,2
6705,178,11046949,11
646,274,29258756,11
1339,260,76604786,1
419,64,59538901,12
9844,247,77154391,2
9489,57,31072536,4
889,104,93245356,6
4111,687,96030735,13
5063,922,23193551,2
9438,598,57976689,13
1600,685,85539222,12
8614,181,23610972,5
4567,404,85355495,4
6236,21,14559525,9
8669,835,67957122,14
3416,918,35847245,7
2992,881,55853280,2
8316,515,86473876,6
6670,870,98018835,4
2016,459,41377819,13
8671,628,91781197,1
8334,743,26096058,7
7771,618,21326701,2
9183,618,55915894,4
3268,409,55251622,14
6217,117,47246750,14
5396,467,55003289,11
406,881,41207479,6
4215,771,9408049,10
3,352,61353296,8
6205,73,34208896,3
3019,756,46815724,1
3117,738,93703781,12
9065,434,28694765,11
1560,976,46712497,6
1933,508,44491650,13
2063,805,68712184,3
5244,846,24164965,14
7949,996,35943837,8
7748,259,63966865,11
9988,502,44107888,5
9447,619,50140880,14
4840,344,55722703,1
8846,247,36267988,2
6281,447,700382,7
691,321,52408254,7
4966,962,99814637,13
744,738,97542295,13
3366,683,36746581,10
672,143,95050496,9
3039,699,66347004,3
2888,218,9041338,8
6339,247,92059938,5
2522,143,71443133,10
9774,975,80569087,14
6208,591,91327387,11
3684,660,68740994,3
8797,671,4520735,7
4963,420,19262532,6
6572,344,17689669,4
8716,450,27598833,12
8176,647,64451738,3
9692,689,71426238,2
3369,967,96639812,10
7862,917,81220586,9
5302,889,66803573,14
2019,435,83172795,12
9504,345,2092142,9
7985,527,11114477,3
3155,86,92806584,11
160,494,23171536,3
9567,953,14860187,8
4534,480,58336277,11
5313,549,74874399,14
7823,313,62536153,6
8156,812,24298020,9
6684,81,29321240,12
8566,796,39692958,10
9896,92,61228375,1
6577,478,624190,4
2865,303,37910608,7
7615,282,10269347,4
7779,129,38809495,1
4607,545,90533860,3
2510,607,52204352,13
6603,339,67194430,10
833,883,74981036,7
9363,712,32438668,5
3068,377,9606200,8
4330,772,86285131,6
9776,44,3223204,11
4079,395,23954306,7
1859,408,78534493,1
9555,130,58814006,14
6312,721,38704118,13
5316,662,31354522,1
8046,84,69567788,2
4495,393,77097154,7
7445,135,89881043,9
3062,944,24956450,10
6436,306,25420932,8
9271,274,34917104,3
7888,148,88125598,10
3856,984,85533800,5
7298,966,92298684,5
6988,156,99472778,12
6374,307,30589478,12
2310,971,64191398,10
4721,698,23470582,4
4084,785,13842655,8
7342,519,29489743,5
5116,60,9264494,11
2798,584,88716542,5
214,925,99002287,7
3109,461,89059966,9
9680,529,94595211,12
5061,195,23912910,10
7498,629,90657052,14
8283,392,59031887,3
8609,693,28142011,9
2144,546,54072930,10
841,303,66553974,8
7082,747,91507452,14
8949,518,56253730,3
5728,477,79541777,5
8206,405,1017868,10
6772,942,51118384,9
3348,810,62684732,9
1798,313,40561295,6
9879,299,73358891,3
5288,692,97918531,1
7143,959,4926229,5
8298,385,60731281,6
8978,964,75709128,12
5357,890,96993186,2
7912,37,21231777,13
1201,298,76744141,9
1128,141,21753337,4
7437,592,78840733,2
4261,8,93611276,11
8936,202,79917673,14
2027,243,71982079,4
5558,596,88646007,2
3288,592,41234818,7
4797,81,88282824,6
1919,467,19710980,10
1673,333,63996772,5
1758,628,38311690,8
9542,252,24740229,9
2374,263,69562220,13
5776,552,2620101,8
2539,120,94516262,3
1795,296,64877380,5
1245,519,52599207,6
42,110,78262645,13
6032,414,3980678,13
2133,358,14340684,2
3451,822,25491513,4
3853,6,83926371,9
4410,681,43558210,1
3882,489,12657022,13
9798,38,40399322,7
7260,821,58578628,2
4798,826,27366403,3
5120,99,30302424,13
9765,868,80608408,5
413,431,95983429,2
6800,886,98542898,5
6741,735,48116698,2
2872,160,94746536,3
9540,708,35076741,8
2366,128,73758055,8
7323,675,12801108,5
3778,540,7088827,8
6827,769,83844333,8
782,286,75498486,12
8355,263,45353695,11
3451,160,87658361,5
1515,128,94185420,4
5176,282,12049080,13
6938,401,38622504,1
7579,643,94567818,2
6643,961,43174432,8
3217,399,9719469,10
9534,511,68864067,14
6737,993,21386883,9
7988,776,19061914,4
5978,803,220508,6
6490,924,85453172,10
8992,750,8218093,3
3167,319,8018164,6
7275,359,3019081,11
305,274,31461502,1
5933,147,24024158,10
1870,813,20565694,14
4527,695,53656648,13
9591,31,86873723,6
5446,420,76927522,3
4285,496,65753716,5
9128,830,84557865,7
7459,438,21956892,5
4882,995,80748372,8
6842,154,49034943,2
5448,101,73945728,9
7825,219,42459802,10
4901,633,20782246,9
5040,112,57844575,2
4887,885,78792659,5
9675,765,23588802,1
4761,212,37332152,14
2235,366,71297865,6
9295,683,65819665,5
7570,37,57204707,10
4055,149,94991388,2
2304,609,82049070,6
4168,710,1400613,12
3658,134,11850903,11
8644,725,14501670,8
8453,461,47301551,2
9199,817,68107848,12
4534,251,33981883,7
3136,94,95135292,12
8157,123,78406761,13
3916,996,54706122,8
3520,914,2501199,12
5647,879,46363190,1
8914,2,84888498,14
6760,825,19296754,6
9278,999,92316655,3
3709,562,48500765,4
1822,300,96345063,11
9409,278,17897918,12
9136,960,77210881,1
7920,885,25619269,9
7867,308,56080662,5
2449,7,14245772,14
9299,371,93921300,6
736,381,14198980,12
4294,753,61390680,4
9155,722,9112627,9
8225,1,3115542,11
537,188,62142767,1
7434,349,37979884,1
10,173,2727579,3
1576,973,81158628,8
3387,787,77503401,8
8182,981,57624443,1
2712,991,65881677,1
2167,947,48952093,4
9754,427,93621286,11
7492,896,64848002,11
8,79,78931323,4
7256,438,10714203,14
9105,521,27482188,1
2253,498,89767836,2
6111,582,77171567,11
6899,315,84639432,1
6834,782,20018633,11
374,69,82103119,7
1386,51,53231990,11
1926,320,31344307,12
8843,717,15412616,10
6724,454,1928911,7
5289,864,13150204,3
1247,896,3483820,10
2326,735,57301271,14
2382,376,90471104,12
6998,832,89690068,3
9657,159,87929949,5
2689,938,86754826,14
1611,151,38121038,4
7634,723,20204905,3
9374,654,31768923,4
155,846,50672265,7
7468,371,59466951,8
8120,313,99595145,12
5571,844,51157618,6
9850,840,89796824,3
291,62,52453290,2
3545,344,17945503,8
1742,732,90404541,1
5148,655,15960854,2
6517,422,54449528,13
3443,360,16111068,12
1547,541,67224725,13
2113,831,18788590,2
7562,132,21301559,14
3222,425,10245576,6
1911,80,33404630,2
4086,950,32518387,13
6847,393,71879424,8
2957,999,84150398,10
9005,676,92728423,12
6714,261,30399691,5
5439,806,28949590,6
4419,206,79681647,4
3200,142,70727832,4
254,81,43988695,3
2161,770,23450120,12
1128,625,80155896,11
2905,543,5319452,10
4975,289,73178841,14
7754,991,53644391,9
6608,942,46040011,7
5957,492,24271603,3
2923,577,64433051,12
2362,723,59715220,13
258,485,22981466,13
53,533,9240641,13
1527,151,72940677,1
4095,776,48945627,1
5443,838,54361104,4
3096,755,22298364,9
3825,647,46426082,10
8990,234,40991775,11
6921,830,90501882,5
7616,618,59656715,2
8499,562,32613531,7
7625,212,74485148,8
872,610,27540039,6
1793,324,59180932,4
2623,609,53614673,6
687,379,99945602,13
7408,954,33860097,9
8714,200,27220014,13
2416,416,42378470,11
4296,778,85840138,3
9023,948,62658890,5
9580,12,59531189,6
2386,635,2783466,3
817,239,5921417,7
5624,407,70425885,12
8734,166,64439337,13
3383,349,15656243,11
8996,844,84052830,7
7505,366,45572508,2
7520,711,96118929,11
3595,969,34056113,4
1715,120,84491346,1
3565,952,18523133,1
737,51,29707350,11
3040,738,95027917,9
8552,831,46901094,6
7944,543,40218662,11
7828,939,71928277,12
4457,975,44818087,13
8251,408,71636558,4
5039,154,40700856,14
6589,818,41066528,10
686,719,81622151,1
7606,352,87370414,8
5009,946,44212533,9
7173,129,22021801,6
2332,334,57694113,2
6025,394,91146599,13
224,731,10527616,10
4248,522,73555778,14
1329,702,64740401,1
1228,706,9093520,2
1016,920,40255129,13
9657,89,50150378,6
9333,989,71399199,5
2410,312,9725896,10
8076,920,99094827,1
2467,172,10296414,14
2106,466,49519231,1
4815,157,29480802,8
2428,483,99679506,10
9910,33,93040970,14
2300,730,76838098,7
8078,410,73559857,12
6051,972,25604067,3
7150,62,84701500,14
8175,424,66849417,8
5932,487,89348103,11
6946,187,8247720,11
3155,415,68394634,11
9896,57,79916028,8
4036,667,17126042,12
7300,674,40979172,8
9005,93,81218559,3
6362,68,86459863,8
3639,430,34084690,11
8368,991,74067317,9
3279,977,50506150,3
2885,481,21302318,10
2627,331,52598723,3
2522,868,77015006,13
768,384,87630671,9
3746,901,12152060,4
5506,117,41129167,8
7161,56,67964668,6
9269,550,47234920,11
1696,220,22064082,6
8791,154,91831030,5
5412,715,31539817,7
6601,422,66659053,7
1153,139,24646686,6
8563,257,63938786,3
696,653,94199014,3
6509,114,22286661,10
3959,19,74892526,12
1638,457,72341415,4
9832,816,70707750,12
8009,915,89928424,5
3892,228,29675495,12
3038,46,89575621,13
5804,49,35014650,4
2121,711,65469345,6
4919,613,9971250,9
6734,809,28868632,10
4148,26,44311329,1
5497,803,37115553,3
7543,648,81768343,6
8172,434,39825973,5
1223,836,27651596,2
1065,498,838500,4
1612,280,34392348,3
8159,257,62035270,9
9385,638,37407755,4
6029,855,36311607,11
6774,197,47113669,8
8937,231,61005032,1
2152,750,51980326,12
5331,174,55215544,13
176,172,87925939,4
4597,184,33795076,7
279,238,48516109,3
600,121,74701461,4
4730,500,43783363,13
268,445,37801230,14
6698,286,97240827,1
7374,783,4644319,11
860,457,26017381,7
9760,94,31722161,7
8583,974,53600513,10
7458,431,99787511,2
28,253,36430047,1
7356,642,89000572,9
7933,949,60009816,3
2112,272,75973550,4
1917,720,9313480,9
8603,316,29095152,6
1825,944,5191273,1
9085,722,18438364,4
2882,877,6336157,7
4188,13,2941610,7
5673,687,63823822,1
4931,144,28257848,9
2143,291,46394699,1
3378,395,23432383,10
9618,984,85104840,12
5900,837,66458741,1
7646,361,88536959,5
2085,275,82606520,3
6907,649,3543414,3
6772,264,88660897,1
6615,465,83853710,9
2585,159,90099037,13
6434,376,52271585,7
1620,238,85400785,11
225,567,26232482,2
2583,949,37805296,14
4651,285,33504863,10
3598,62,1011919,10
980,812,13010146,2
9986,48,81251685,9
4603,992,68999531,12
7524,392,1679084,7
7951,306,15073717,2
17,754,78049558,10
874,899,15219639,14
8236,213,53328358,9
3659,824,33627357,5
1078,729,73139336,14
7547,656,67157134,4
2592,546,18667584,2
2685,882,89361809,1
9103,900,69626515,5
318,418,3725287,2
8950,839,78240899,4
4591,108,46650662,13
556,667,34512411,1
5740,176,35515043,5
832,515,45318950,8
7127,79,70475764,14
3187,479,67200185,7
1286,993,31787117,10
6921,632,8015174,13
8739,424,80687625,3
792,259,1768249,9
5371,828,48039215,11
5450,351,26001691,8
9645,496,38649315,12
1346,841,92936501,14
4356,1,79907958,1
3493,655,37355517,14
954,440,47142456,10
7077,302,46259692,7
613,104,40433784,7
9985,937,92067080,11
7330,800,72539593,3
2457,264,78089623,1
4942,826,71586475,2
4600,955,25203335,13
4544,539,63948424,2
8795,600,80953595,10
330,932,75489525,1
4367,439,98162718,7
802,22,32943537,8
9297,177,69617114,12
6588,439,16543751,13
5858,384,99373072,2
8514,522,3637645,7
2977,815,89809536,2
9911,63,16368755,5
5091,750,59624043,1
8451,218,99821963,7
6257,703,95215655,4
8424,808,44655427,7
4350,928,7707310,10
9390,649,17968282,13
4023,522,20080663,4
1234,197,55750381,13
133,383,32224220,13
8422,110,3585480,6
3861,555,48032322,3
5703,759,61756610,7
3688,457,69771694,1
9854,515,37380561,13
5701,682,65330801,5
166,733,31512466,7
1459,85,26417759,7
4859,538,59871190,5
8927,708,26263565,6
1685,32,34397778,10
9041,711,89603471,10
4990,495,88182082,7
95,462,33889779,3
4566,712,35185951,10
2401,52,209891,7
4948,159,365503,12
8584,373,16980876,4
2524,989,69178179,8
3380,10,41932856,5
8374,649,92993939,10
2031,766,44958806,1
1987,438,86850942,3
3568,610,14372319,2
296,858,14853085,11
7076,65,80788150,2
3252,605,24585862,1
7701,800,82226184,7
2931,47,81523353,9
1214,351,28228117,11
7089,979,63256847,6
5041,989,92001892,9
8462,575,50886096,7
8614,674,59770807,11
8409,803,32578181,9
5201,430,25375876,6
6162,422,88721077,5
7948,552,99576618,10
5763,420,3673529,11
4323,388,62227940,5
6850,603,17327242,3
2916,343,58508955,9
4488,43,75028618,5
254,684,20874964,4
7259,235,80379566,2
1023,610,84757928,5
5788,830,90307183,7
6370,869,34032092,7
1813,990,91305259,13
2568,59,10658910,4
8368,268,86139815,11
8022,678,65304503,13
2110,758,192521,3
5841,540,23336574,2
7559,879,61670901,7
4398,144,98242304,9
7023,297,13661503,1
7711,292,2203748,10
1278,530,24532851,12
7484,96,49160670,13
1774,11,23082828,13
8679,143,86892813,9
7567,837,16067114,6
4415,645,83352800,10
2854,283,4977491,8
5413,618,12094235,13
7358,334,7007905,1
2948,399,32683437,10
3879,716,28376420,7
9124,104,71111887,8
4283,495,27849335,14
1315,645,22627382,7
6969,552,54907745,7
457,986,35966671,8
8900,312,14319294,8
724,815,34639026,6
5110,500,98942760,11
3617,405,78105913,3
5713,490,7664005,1
3393,188,78729628,2
1079,588,35668402,11
8498,860,61476937,6
3561,724,53880561,9
9601,178,48752083,9
1491,920,42234037,9
6553,501,12069843,5
7707,367,89473982,8
9100,314,22030277,10
5247,53,42584882,7
4586,603,50805270,10
8854,588,36964210,9
8659,181,22186699,6
24,464,89676107,6
7652,156,43583785,9
4670,65,97225834,7
9660,59,49119758,1
5039,836,7570183,13
7515,3,15441369,8
4126,772,74583188,1
1309,483,42635352,9
1452,501,55344623,7
4171,801,93715181,6
6162,818,1764036,6
6311,26,68407888,12
971,328,13364647,1
1050,314,64234748,14
3092,351,610256,14
4102,369,47644942,14
6381,382,33759794,7
5055,45,62517704,10
8992,707,29190236,14
9852,760,91451354,6
881,919,97008117,12
3496,397,48519836,12
8585,554,13719283,1
7955,944,95853755,4
3421,34,75609547,4
6877,219,32096627,1
7022,431,13027180,6
219,709,1427487,8
4366,619,90499978,7
3987,673,63427748,4
8969,506,60672120,14
9076,559,90670652,14
7484,45,59098231,14
42,665,69961243,13
5984,917,10130042,13
2666,88,80957836,3
5397,588,62939115,3
391,468,84880829,10
3995,515,35205175,3
6121,370,14461124,3
5247,175,64949901,14
1184,63,54482569,11
9192,36,89245505,7
5716,716,97466170,12
6966,458,41189481,5
9298,730,91611903,4
1957,921,55187186,7
3135,518,25712073,4
7732,958,39342701,2
4378,832,3086708,7
434,858,25752344,1
5752,368,9747591,10
5402,542,48491829,3
9575,825,21320370,12
2590,369,78179494,3
5110,56,45761205,6
7786,663,70754178,9
3227,883,37192737,13
4267,935,27598514,2
4725,912,70549544,12
8244,868,94908441,11
332,103,27148453,14
7451,599,83250759,1
504,834,96581599,14
4007,856,22467292,13
6605,484,36067794,10
1705,620,72794594,1
5492,142,32225383,5
6632,954,37207063,9
1065,686,36791104,10
3920,759,86826599,11
507,303,81406608,9
9692,288,67078575,9
6881,793,16714251,5
5078,292,60066425,6
3746,249,39878381,9
2765,486,40573912,2
4623,323,88139819,10
4885,549,51979158,13
6158,637,60634479,13
8064,136,5315013,4
4709,706,65801979,13
7870,32,13471729,12
859,955,30154566,3
3607,265,44755564,8
8971,718,12992220,10
4067,956,12751954,2
2740,266,72441091,13
6857,733,60627848,4
1959,138,13244805,8
8283,536,30914180,7
1886,67,62834606,8
2470,377,54022463,5
1891,42,97032607,2
58,407,85438464,8
5787,518,59561686,8
3074,264,12867002,5
3489,63,94700219,4
1325,877,73599899,6
4088,699,45738648,5
3283,594,89257471,13
7259,374,68201955,10
7628,518,23311071,12
2833,618,99154072,5
9405,788,12314238,13
9383,276,18437214,3
4299,317,21852128,5
3060,609,67979503,5
9497,515,18608955,14
6258,698,79489336,14
5816,485,58987006,12
8295,159,93977962,8
8857,426,42041501,9
5762,532,40138660,1
4099,708,46718637,6
1550,370,33768542,3
8379,926,83894266,11
4320,8,68403418,4
9933,190,34343426,7
6858,353,35479147,4
3774,704,42602024,13
1890,60,73013298,6
1133,134,57464346,13
2314,386,77902149,3
1473,436,99324636,13
3193,171,8230982,13
7420,179,62706397,6
1890,948,36681654,1
3535,196,3142057,7
9442,458,96457211,11
1966,422,65534843,5
4324,766,1064320,9
4102,132,30609294,4
3599,452,95228164,3
6219,547,13784345,1
4323,343,22845416,3
7667,518,56419316,1
3547,328,26713885,10
4718,215,70622939,13
5158,783,44630755,14
1678,20,97687738,1
6419,118,69673165,13
2433,825,82885786,6
3199,954,34633393,12
1931,490,53185485,13
2022,974,25262888,2
8649,616,77759703,3
7457,55,69041641,12
1010,163,84276707,6
3662,172,52334067,10
8212,663,79249399,8
4994,870,36958204,8
8683,852,70470560,1
2519,532,77345812,3
7671,895,19190887,1
3398,551,15573763,3
1348,990,29591221,3
1113,933,48731306,1
9667,882,9318578,8
1824,723,58246328,14
2470,260,27698959,13
3498,665,58617814,8
3887,650,64537733,7
9796,498,30944733,4
5070,604,39469946,8
5743,212,40647353,14
3654,683,5897628,6
4387,234,1055252,1
3125,197,77833746,2
2745,263,83901684,7
4046,727,76903770,7
2885,17,4180789,7
5731,823,3250839,9
3285,74,42039774,1
8533,343,52762262,10
6057,217,13043095,3
6393,601,15869213,11
7196,230,99536212,4
7646,924,10409246,12
4428,945,64603941,5
6414,590,79618803,9
2015,432,71553296,4
7768,743,22660839,14
7351,173,86436579,3
5964,614,82211386,10
8574,260,74908061,5
8280,788,81399529,6
9697,573,59238405,13
6964,179,2516711,1
4207,515,95328909,3
8858,920,570491,14
29,64,50917782,9
603,916,25116809,12
1230,959,49189914,6
8411,453,78730304,6
6179,312,26903204,3
1508,318,23547774,8
1473,849,76707601,2
6610,615,80119205,14
2536,772,34081073,11
2791,222,34358932,1
3217,764,78538107,11
6864,643,17433906,14
7278,540,58953472,9
6509,801,82572120,10
8279,952,44495295,3
1493,170,16750301,8
1578,554,12848913,1
1117,23,13416158,6
9681,216,88222413,6
5329,498,87035427,8
6745,799,35343538,2
252,227,28651913,7
9468,656,93665137,5
7768,133,90406040,3
5964,277,57968409,2
5146,106,85643909,10
4059,194,60605833,7
9195,439,15166507,5
821,940,53683280,5
8165,47,48309225,14
2680,676,12171316,7
861,807,61931013,12
3116,730,79051820,4
9183,738,98962473,8
9424,648,71502566,12
6210,851,53227240,8
5046,607,24460850,12
5954,554,33529510,8
7940,649,86403327,12
9840,401,61904475,9
5741,770,12361173,3
6483,895,41163028,5
9511,968,40785684,3
3316,651,30979953,6
1444,614,95089514,7
5629,783,24050520,11
3952,241,46173387,4
8743,152,58471666,8
293,117,25764425,12
7276,343,85973017,9
1951,901,88494680,9
1459,167,21826572,2
3391,447,69353322,6
4501,140,3550848,12
5297,366,79396218,6
4342,143,46930914,12
3834,866,13886668,4
3937,459,68898666,12
7539,342,28427403,10
8983,613,61206402,4
225,319,93028208,6
4582,215,9144684,13
812,467,32113733,6
5492,452,17452894,1
4316,86,24398027,4
283,4,74899141,13
7584,892,61643154,2
8554,374,89256407,13
7536,566,38515418,2
2120,43,34124805,3
7749,250,13380883,13
1379,327,25203080,5
1677,232,23031458,12
3692,333,19973433,1
5700,51,66858374,8
